date,kospi_close,predicted_fwd_ret_20,risk_index,signal
2020-05-09,1945.82,-3.065366534593661e-05,88.35443037974684,경고
2020-05-10,1945.82,-3.065366534593661e-05,88.35443037974684,경고
2020-05-11,1935.4,0.0001034645993160891,88.0379746835443,경고
2020-05-12,1922.17,0.0008094661359681309,87.34177215189874,경고
2020-05-13,1940.42,0.0017545839182859166,86.39240506329115,경고
2020-05-14,1924.96,0.00218151147706234,85.63291139240506,경고
2020-05-15,1927.28,0.004121499951332432,82.65822784810126,경고
2020-05-16,1927.28,0.004121499951332432,82.65822784810126,경고
2020-05-17,1927.28,0.004121499951332432,82.65822784810126,경고
2020-05-18,1937.11,0.005595663448963232,80.63291139240506,경고
2020-05-19,1980.61,0.009132104781411656,73.67088607594937,안전
2020-05-20,1989.64,0.010237965667812725,71.89873417721519,안전
2020-05-21,1998.31,0.013524026088225853,64.36708860759494,안전
2020-05-22,1970.13,0.012817130485154496,66.13924050632912,안전
2020-05-23,1970.13,0.012817130485154496,66.13924050632912,안전
2020-05-24,1970.13,0.012817130485154496,66.13924050632912,안전
2020-05-25,1994.6,0.014775582189680763,62.21518987341772,안전
2020-05-26,2029.78,0.01773487831735653,56.0126582278481,안전
2020-05-27,2031.2,0.01906805898849211,52.84810126582279,안전
2020-05-28,2028.54,0.01897379918038552,53.16455696202531,안전
2020-05-29,2029.6,0.0191392261852908,52.40506329113924,안전
2020-05-30,2029.6,0.0191392261852908,52.40506329113924,안전
2020-05-31,2029.6,0.0191392261852908,52.40506329113924,안전
2020-06-01,2065.08,0.020975025707900143,48.29113924050633,안전
2020-06-02,2087.19,0.02253679684727497,44.43037974683544,안전
2020-06-03,2147.0,0.02572727599654763,37.278481012658226,안전
2020-06-04,2151.18,0.027139084805332423,34.30379746835443,안전
2020-06-05,2181.87,0.028790198922037318,30.253164556962027,안전
2020-06-06,2181.87,0.028790198922037318,30.253164556962027,안전
2020-06-07,2181.87,0.028790198922037318,30.253164556962027,안전
2020-06-08,2184.29,0.028967643771084184,30.0,안전
2020-06-09,2188.92,0.028158561865325837,31.83544303797468,안전
2020-06-10,2195.69,0.027822205768409974,32.721518987341774,안전
2020-06-11,2176.78,0.0263139100216009,35.822784810126585,안전
2020-06-12,2132.3,0.023931491534065583,41.58227848101266,안전
2020-06-13,2132.3,0.023931491534065583,41.58227848101266,안전
2020-06-14,2132.3,0.023931491534065583,41.58227848101266,안전
2020-06-15,2030.82,0.017779028333967814,55.88607594936709,안전
2020-06-16,2138.05,0.02360234614910836,41.962025316455694,안전
2020-06-17,2141.05,0.025086388831281625,38.86075949367089,안전
2020-06-18,2133.48,0.024366510951717685,40.63291139240506,안전
2020-06-19,2141.32,0.024742191372182254,39.74683544303797,안전
2020-06-20,2141.32,0.024742191372182254,39.74683544303797,안전
2020-06-21,2141.32,0.024742191372182254,39.74683544303797,안전
2020-06-22,2126.73,0.024070761963996483,41.32911392405063,안전
2020-06-23,2131.24,0.024518008997160612,40.31645569620253,안전
2020-06-24,2161.51,0.026212506709096275,36.075949367088604,안전
2020-06-25,2112.37,0.022495228039462363,44.49367088607595,안전
2020-06-26,2134.65,0.024434727875703072,40.56962025316456,안전
2020-06-27,2134.65,0.024434727875703072,40.56962025316456,안전
2020-06-28,2134.65,0.024434727875703072,40.56962025316456,안전
2020-06-29,2093.48,0.020183443115838407,50.25316455696203,안전
2020-06-30,2108.33,0.022742019407960605,43.860759493670884,안전
2020-07-01,2106.7,0.02244125159483015,44.55696202531645,안전
2020-07-02,2135.37,0.027232340746456765,34.11392405063291,안전
2020-07-03,2152.41,0.029531859841420923,29.11392405063291,안전
2020-07-04,2152.41,0.029531859841420923,29.11392405063291,안전
2020-07-05,2152.41,0.029531859841420923,29.11392405063291,안전
2020-07-06,2187.93,0.033408351369688574,21.645569620253163,안전
2020-07-07,2164.17,0.03268934651852179,23.29113924050633,안전
2020-07-08,2158.88,0.03329200818200166,21.89873417721519,안전
2020-07-09,2167.9,0.036760238546151396,15.886075949367088,안전
2020-07-10,2150.25,0.03544128118746643,17.848101265822784,안전
2020-07-11,2150.25,0.03544128118746643,17.848101265822784,안전
2020-07-12,2150.25,0.03544128118746643,17.848101265822784,안전
2020-07-13,2186.06,0.04138903414443129,8.481012658227847,안전
2020-07-14,2183.61,0.04092184525422908,9.430379746835444,안전
2020-07-15,2201.88,0.04057763438103491,9.936708860759493,안전
2020-07-16,2183.76,0.03679979939932003,15.69620253164557,안전
2020-07-17,2201.19,0.04121082130281499,8.734177215189872,안전
2020-07-18,2201.19,0.04121082130281499,8.734177215189872,안전
2020-07-19,2201.19,0.04121082130281499,8.734177215189872,안전
2020-07-20,2198.2,0.041656970637100124,8.227848101265822,안전
2020-07-21,2228.83,0.04355319096503103,6.455696202531645,안전
2020-07-22,2228.66,0.04331554618321182,6.645569620253164,안전
2020-07-23,2216.19,0.04233557688344941,7.658227848101267,안전
2020-07-24,2200.44,0.03970761702240779,11.265822784810126,안전
2020-07-25,2200.44,0.03970761702240779,11.265822784810126,안전
2020-07-26,2200.44,0.03970761702240779,11.265822784810126,안전
2020-07-27,2217.86,0.04499488868772086,4.8734177215189876,안전
2020-07-28,2256.99,0.04889656556015705,2.848101265822785,안전
2020-07-29,2263.16,0.048965125779771565,2.7848101265822782,안전
2020-07-30,2267.01,0.048039523965588624,3.2278481012658227,안전
2020-07-31,2249.37,0.0430957791227541,6.962025316455696,안전
2020-08-01,2249.37,0.0430957791227541,6.962025316455696,안전
2020-08-02,2249.37,0.0430957791227541,6.962025316455696,안전
2020-08-03,2251.04,0.040019768832384714,10.759493670886076,안전
2020-08-04,2279.97,0.04090306189332324,9.49367088607595,안전
2020-08-05,2311.86,0.043671132684551466,6.265822784810126,안전
2020-08-06,2342.61,0.0431527326633797,6.8354430379746836,안전
2020-08-07,2351.67,0.03884720915671896,12.658227848101266,안전
2020-08-08,2351.67,0.03884720915671896,12.658227848101266,안전
2020-08-09,2351.67,0.03884720915671896,12.658227848101266,안전
2020-08-10,2386.38,0.04288960479579796,7.151898734177216,안전
2020-08-11,2418.67,0.039954608985242994,10.822784810126581,안전
2020-08-12,2432.35,0.02910620618989944,29.55696202531646,안전
2020-08-13,2437.53,0.025544695667282073,37.78481012658228,안전
2020-08-14,2407.49,0.017367012732221042,57.34177215189873,안전
2020-08-15,2407.49,0.017367012732221042,57.34177215189873,안전
2020-08-16,2407.49,0.017367012732221042,57.34177215189873,안전
2020-08-17,2407.49,0.017367012732221042,57.34177215189873,안전
2020-08-18,2348.24,0.006616057365889348,78.60759493670886,안전
2020-08-19,2360.54,0.007538543444408501,76.45569620253164,안전
2020-08-20,2274.22,0.01648022562073939,59.30379746835443,안전
2020-08-21,2304.59,0.022207550594378116,45.12658227848102,안전
2020-08-22,2304.59,0.022207550594378116,45.12658227848102,안전
2020-08-23,2304.59,0.022207550594378116,45.12658227848102,안전
2020-08-24,2329.83,0.030754219922768895,26.645569620253163,안전
2020-08-25,2366.73,0.03715747312174621,15.126582278481013,안전
2020-08-26,2369.32,0.0305652238875424,26.962025316455694,안전
2020-08-27,2344.45,0.022935534399669853,43.41772151898734,안전
2020-08-28,2353.8,0.018672029474509386,53.67088607594936,안전
2020-08-29,2353.8,0.018672029474509386,53.67088607594936,안전
2020-08-30,2353.8,0.018672029474509386,53.67088607594936,안전
2020-08-31,2326.17,0.017612523524135885,56.39240506329114,안전
2020-09-01,2349.55,0.014759705741673308,62.278481012658226,안전
2020-09-02,2364.37,0.005455199411099093,80.82278481012658,경고
2020-09-03,2395.9,0.009619988935504774,72.9746835443038,안전
2020-09-04,2368.25,0.010062640912798071,72.15189873417721,안전
2020-09-05,2368.25,0.010062640912798071,72.15189873417721,안전
2020-09-06,2368.25,0.010062640912798071,72.15189873417721,안전
2020-09-07,2384.22,0.015995079896028642,60.189873417721515,안전
2020-09-08,2401.91,0.019462670303915845,51.32911392405063,안전
2020-09-09,2375.81,0.021327953556042195,47.46835443037975,안전
2020-09-10,2396.48,0.029317636278974643,29.430379746835445,안전
2020-09-11,2396.69,0.030699501756881638,26.772151898734176,안전
2020-09-12,2396.69,0.030699501756881638,26.772151898734176,안전
2020-09-13,2396.69,0.030699501756881638,26.772151898734176,안전
2020-09-14,2427.91,0.03514482105894097,18.227848101265824,안전
2020-09-15,2443.58,0.04041463907590616,10.379746835443038,안전
2020-09-16,2435.92,0.039523100212643866,11.455696202531646,안전
2020-09-17,2406.17,0.022374094185609407,44.81012658227848,안전
2020-09-18,2412.4,0.026521492025066967,35.379746835443036,안전
2020-09-19,2412.4,0.026521492025066967,35.379746835443036,안전
2020-09-20,2412.4,0.026521492025066967,35.379746835443036,안전
2020-09-21,2389.39,0.02701291088996479,34.49367088607595,안전
2020-09-22,2332.59,0.01669308459831323,58.734177215189874,안전
2020-09-23,2333.24,0.02852993156488748,30.82278481012658,안전
2020-09-24,2272.7,0.028281131037480187,31.39240506329114,안전
2020-09-25,2278.79,0.03946978094836753,11.645569620253164,안전
2020-09-26,2278.79,0.03946978094836753,11.645569620253164,안전
2020-09-27,2278.79,0.03946978094836753,11.645569620253164,안전
2020-09-28,2308.08,0.051223717754607725,2.0253164556962027,안전
2020-09-29,2327.89,0.057830749249747467,0.569620253164557,안전
2020-09-30,2327.89,0.057830749249747467,0.569620253164557,안전
2020-10-01,2327.89,0.057830749249747467,0.569620253164557,안전
2020-10-02,2327.89,0.057830749249747467,0.569620253164557,안전
2020-10-03,2327.89,0.057830749249747467,0.569620253164557,안전
2020-10-04,2327.89,0.057830749249747467,0.569620253164557,안전
2020-10-05,2358.0,0.06102584506501222,0.06329113924050633,안전
2020-10-06,2365.9,0.057418717709061554,0.6962025316455696,안전
2020-10-07,2386.94,0.05655000323597745,0.7594936708860759,안전
2020-10-08,2391.96,0.05540294065106898,0.8860759493670887,안전
2020-10-09,2391.96,0.05540294065106898,0.8860759493670887,안전
2020-10-10,2391.96,0.05540294065106898,0.8860759493670887,안전
2020-10-11,2391.96,0.05540294065106898,0.8860759493670887,안전
2020-10-12,2403.73,0.05259527317129443,1.5189873417721518,안전
2020-10-13,2403.15,0.049861408671401555,2.4050632911392404,안전
2020-10-14,2380.48,0.04497073705968185,4.936708860759493,안전
2020-10-15,2361.21,0.04302968008897702,7.025316455696203,안전
2020-10-16,2341.53,0.038455173964928605,13.10126582278481,안전
2020-10-17,2341.53,0.038455173964928605,13.10126582278481,안전
2020-10-18,2341.53,0.038455173964928605,13.10126582278481,안전
2020-10-19,2346.74,0.03921259859965669,12.151898734177214,안전
2020-10-20,2358.41,0.04253315459556822,7.468354430379747,안전
2020-10-21,2370.86,0.04524688305018798,4.620253164556963,안전
2020-10-22,2355.05,0.04046090300782329,10.253164556962027,안전
2020-10-23,2360.81,0.038199914578862286,13.41772151898734,안전
2020-10-24,2360.81,0.038199914578862286,13.41772151898734,안전
2020-10-25,2360.81,0.038199914578862286,13.41772151898734,안전
2020-10-26,2343.91,0.03299731074508758,22.78481012658228,안전
2020-10-27,2330.84,0.02652184004458072,35.31645569620253,안전
2020-10-28,2345.26,0.028994524273936763,29.93670886075949,안전
2020-10-29,2326.67,0.022734288117707717,43.924050632911396,안전
2020-10-30,2267.15,0.004236506293445148,82.40506329113924,경고
2020-10-31,2267.15,0.004236506293445148,82.40506329113924,경고
2020-11-01,2267.15,0.004236506293445148,82.40506329113924,경고
2020-11-02,2300.16,0.0035759410074796567,83.79746835443038,경고
2020-11-03,2343.31,0.013353462483264645,64.81012658227849,안전
2020-11-04,2357.32,0.01790615297995908,55.63291139240506,안전
2020-11-05,2413.79,0.031171353301958214,25.82278481012658,안전
2020-11-06,2416.5,0.03076386061853075,26.582278481012654,안전
2020-11-07,2416.5,0.03076386061853075,26.582278481012654,안전
2020-11-08,2416.5,0.03076386061853075,26.582278481012654,안전
2020-11-09,2447.2,0.03939231705050793,11.708860759493671,안전
2020-11-10,2452.83,0.04131535317046766,8.670886075949367,안전
2020-11-11,2485.87,0.04783101666373113,3.4177215189873418,안전
2020-11-12,2475.62,0.04402470121928034,5.69620253164557,안전
2020-11-13,2493.87,0.047497622980909183,3.7341772151898733,안전
2020-11-14,2493.87,0.047497622980909183,3.7341772151898733,안전
2020-11-15,2493.87,0.047497622980909183,3.7341772151898733,안전
2020-11-16,2543.03,0.05212155931183399,1.7088607594936709,안전
2020-11-17,2539.15,0.04763132406164878,3.5443037974683547,안전
2020-11-18,2545.64,0.043285131931540904,6.70886075949367,안전
2020-11-19,2547.42,0.04043436915266973,10.316455696202532,안전
2020-11-20,2553.5,0.04004899385702527,10.69620253164557,안전
2020-11-21,2553.5,0.04004899385702527,10.69620253164557,안전
2020-11-22,2553.5,0.04004899385702527,10.69620253164557,안전
2020-11-23,2602.59,0.04289376018555274,7.088607594936709,안전
2020-11-24,2617.76,0.04118999537753365,8.797468354430379,안전
2020-11-25,2601.54,0.03492297722354738,18.48101265822785,안전
2020-11-26,2625.91,0.03448873378461474,19.430379746835445,안전
2020-11-27,2633.45,0.03317574662110553,22.21518987341772,안전
2020-11-28,2633.45,0.03317574662110553,22.21518987341772,안전
2020-11-29,2633.45,0.03317574662110553,22.21518987341772,안전
2020-11-30,2591.34,0.02824363278976655,31.58227848101266,안전
2020-12-01,2634.25,0.029890141638731257,28.227848101265824,안전
2020-12-02,2675.9,0.02753484626205061,33.48101265822785,안전
2020-12-03,2696.22,0.02636173523788006,35.63291139240506,안전
2020-12-04,2731.45,0.027882680272181107,32.40506329113924,안전
2020-12-05,2731.45,0.027882680272181107,32.40506329113924,안전
2020-12-06,2731.45,0.027882680272181107,32.40506329113924,안전
2020-12-07,2745.44,0.025283821149834684,38.35443037974684,안전
2020-12-08,2700.93,0.022592623691605574,44.24050632911393,안전
2020-12-09,2755.47,0.024888279031594768,39.30379746835443,안전
2020-12-10,2746.46,0.026068160277723615,36.392405063291136,안전
2020-12-11,2770.06,0.02418685931627232,41.07594936708861,안전
2020-12-12,2770.06,0.02418685931627232,41.07594936708861,안전
2020-12-13,2770.06,0.02418685931627232,41.07594936708861,안전
2020-12-14,2762.2,0.02190836885671908,45.88607594936709,안전
2020-12-15,2756.82,0.01976630404958013,51.01265822784811,안전
2020-12-16,2771.79,0.02016011819225754,50.37974683544304,안전
2020-12-17,2770.43,0.01891968636960054,53.22784810126582,안전
2020-12-18,2772.18,0.017505994609303095,56.708860759493675,안전
2020-12-19,2772.18,0.017505994609303095,56.708860759493675,안전
2020-12-20,2772.18,0.017505994609303095,56.708860759493675,안전
2020-12-21,2778.65,0.019683883289630062,51.075949367088604,안전
2020-12-22,2733.68,0.017402922609762922,57.08860759493671,안전
2020-12-23,2759.82,0.020359479693810134,49.74683544303797,안전
2020-12-24,2806.86,0.022942787529650906,43.291139240506325,안전
2020-12-25,2806.86,0.022942787529650906,43.291139240506325,안전
2020-12-26,2806.86,0.022942787529650906,43.291139240506325,안전
2020-12-27,2806.86,0.022942787529650906,43.291139240506325,안전
2020-12-28,2808.6,0.024324575284738557,40.75949367088608,안전
2020-12-29,2820.51,0.0276546211504079,33.291139240506325,안전
2020-12-30,2873.47,0.03143614543921564,25.31645569620253,안전
2020-12-31,2873.47,0.03143614543921564,25.31645569620253,안전
2021-01-01,2873.47,0.03143614543921564,25.31645569620253,안전
2021-01-02,2873.47,0.03143614543921564,25.31645569620253,안전
2021-01-03,2873.47,0.03143614543921564,25.31645569620253,안전
2021-01-04,2944.45,0.033941458296764274,20.569620253164558,안전
2021-01-05,2990.57,0.03355194761105094,21.455696202531644,안전
2021-01-06,2968.21,0.028572810829643757,30.632911392405067,안전
2021-01-07,3031.68,0.029042179040205063,29.620253164556964,안전
2021-01-08,3152.18,0.028293510449173175,31.265822784810126,안전
2021-01-09,3152.18,0.028293510449173175,31.265822784810126,안전
2021-01-10,3152.18,0.028293510449173175,31.265822784810126,안전
2021-01-11,3148.45,0.027188366112682657,34.24050632911392,안전
2021-01-12,3125.95,0.022717871791159014,43.9873417721519,안전
2021-01-13,3148.29,0.020053453879194605,50.63291139240506,안전
2021-01-14,3149.93,0.01737175886449648,57.27848101265823,안전
2021-01-15,3085.9,0.015967696667782357,60.379746835443036,안전
2021-01-16,3085.9,0.015967696667782357,60.379746835443036,안전
2021-01-17,3085.9,0.015967696667782357,60.379746835443036,안전
2021-01-18,3013.93,0.014887275061645552,61.89873417721519,안전
2021-01-19,3092.66,0.01807904412413991,55.12658227848102,안전
2021-01-20,3114.55,0.021582618532953582,46.835443037974684,안전
2021-01-21,3160.84,0.02108120287467105,47.848101265822784,안전
2021-01-22,3140.63,0.014380628929948597,62.911392405063296,안전
2021-01-23,3140.63,0.014380628929948597,62.911392405063296,안전
2021-01-24,3140.63,0.014380628929948597,62.911392405063296,안전
2021-01-25,3208.99,0.012750643099111548,66.32911392405063,안전
2021-01-26,3140.31,0.010885780210682448,70.50632911392405,안전
2021-01-27,3122.56,0.012521490213569818,66.64556962025317,안전
2021-01-28,3069.05,0.010212771014500088,71.9620253164557,안전
2021-01-29,2976.21,0.010255769698081143,71.83544303797468,안전
2021-01-30,2976.21,0.010255769698081143,71.83544303797468,안전
2021-01-31,2976.21,0.010255769698081143,71.83544303797468,안전
2021-02-01,3056.53,0.019887255394990828,50.75949367088608,안전
2021-02-02,3096.81,0.033808483943368176,20.88607594936709,안전
2021-02-03,3129.68,0.03723485674548925,15.0,안전
2021-02-04,3087.55,0.03712607135532806,15.18987341772152,안전
2021-02-05,3120.63,0.0295838699842121,28.924050632911392,안전
2021-02-06,3120.63,0.0295838699842121,28.924050632911392,안전
2021-02-07,3120.63,0.0295838699842121,28.924050632911392,안전
2021-02-08,3091.24,0.018243673312247518,54.68354430379747,안전
2021-02-09,3084.67,0.02408891158494007,41.20253164556962,안전
2021-02-10,3100.58,0.03184768053470241,24.746835443037973,안전
2021-02-11,3100.58,0.03184768053470241,24.746835443037973,안전
2021-02-12,3100.58,0.03184768053470241,24.746835443037973,안전
2021-02-13,3100.58,0.03184768053470241,24.746835443037973,안전
2021-02-14,3100.58,0.03184768053470241,24.746835443037973,안전
2021-02-15,3147.0,0.042531061081567324,7.531645569620253,안전
2021-02-16,3163.25,0.043481744500239464,6.518987341772152,안전
2021-02-17,3133.73,0.040706412683913167,9.683544303797468,안전
2021-02-18,3086.66,0.03626664294338418,16.835443037974684,안전
2021-02-19,3107.62,0.025269876361125276,38.41772151898734,안전
2021-02-20,3107.62,0.025269876361125276,38.41772151898734,안전
2021-02-21,3107.62,0.025269876361125276,38.41772151898734,안전
2021-02-22,3079.75,0.025339577689939788,38.164556962025316,안전
2021-02-23,3070.09,0.03624535562770788,16.89873417721519,안전
2021-02-24,2994.98,0.038137214211529186,13.544303797468354,안전
2021-02-25,3099.69,0.0450553825695542,4.810126582278481,안전
2021-02-26,3012.95,0.04405894768981693,5.632911392405063,안전
2021-02-27,3012.95,0.04405894768981693,5.632911392405063,안전
2021-02-28,3012.95,0.04405894768981693,5.632911392405063,안전
2021-03-01,3012.95,0.04405894768981693,5.632911392405063,안전
2021-03-02,3043.87,0.038800633494571274,12.721518987341774,안전
2021-03-03,3082.99,0.03086360785779774,26.329113924050635,안전
2021-03-04,3043.49,0.0217360154656357,46.58227848101266,안전
2021-03-05,3026.26,0.008535211296758287,74.87341772151899,안전
2021-03-06,3026.26,0.008535211296758287,74.87341772151899,안전
2021-03-07,3026.26,0.008535211296758287,74.87341772151899,안전
2021-03-08,2996.11,0.0073848531122848,76.9620253164557,안전
2021-03-09,2976.12,0.007185051285747262,77.40506329113924,안전
2021-03-10,2958.12,0.023241463947472143,42.46835443037975,안전
2021-03-11,3013.7,0.03747850864531668,14.873417721518987,안전
2021-03-12,3054.39,0.041161646560825334,8.987341772151899,안전
2021-03-13,3054.39,0.041161646560825334,8.987341772151899,안전
2021-03-14,3054.39,0.041161646560825334,8.987341772151899,안전
2021-03-15,3045.71,0.040607590217793615,9.81012658227848,안전
2021-03-16,3067.17,0.04135773864306504,8.60759493670886,안전
2021-03-17,3047.5,0.03683457860154175,15.569620253164556,안전
2021-03-18,3066.01,0.039474093137557856,11.58227848101266,안전
2021-03-19,3039.53,0.031413230740986925,25.44303797468355,안전
2021-03-20,3039.53,0.031413230740986925,25.44303797468355,안전
2021-03-21,3039.53,0.031413230740986925,25.44303797468355,안전
2021-03-22,3035.46,0.03394416953677003,20.506329113924053,안전
2021-03-23,3004.74,0.026161374447532124,36.20253164556962,안전
2021-03-24,2996.35,0.02224045308258541,45.0,안전
2021-03-25,3008.33,0.02042131620013249,49.43037974683545,안전
2021-03-26,3041.01,0.0204127091180034,49.49367088607595,안전
2021-03-27,3041.01,0.0204127091180034,49.49367088607595,안전
2021-03-28,3041.01,0.0204127091180034,49.49367088607595,안전
2021-03-29,3036.04,0.010908847841047902,70.44303797468355,안전
2021-03-30,3070.0,0.016899642209462447,58.291139240506325,안전
2021-03-31,3061.42,0.01916862944089555,52.34177215189874,안전
2021-04-01,3087.4,0.018561719690770074,53.9873417721519,안전
2021-04-02,3112.8,0.02092907578074004,48.35443037974684,안전
2021-04-03,3112.8,0.02092907578074004,48.35443037974684,안전
2021-04-04,3112.8,0.02092907578074004,48.35443037974684,안전
2021-04-05,3120.83,0.025820308284111953,36.9620253164557,안전
2021-04-06,3127.08,0.027733218882688024,32.91139240506329,안전
2021-04-07,3137.41,0.02742253778225595,33.67088607594937,안전
2021-04-08,3143.26,0.031035412069435657,25.949367088607595,안전
2021-04-09,3131.88,0.027654950059378246,33.22784810126582,안전
2021-04-10,3131.88,0.027654950059378246,33.22784810126582,안전
2021-04-11,3131.88,0.027654950059378246,33.22784810126582,안전
2021-04-12,3135.59,0.02573266861996988,37.21518987341772,안전
2021-04-13,3169.08,0.02996424806699754,27.848101265822784,안전
2021-04-14,3182.38,0.032476114915844734,23.60759493670886,안전
2021-04-15,3194.33,0.03451339558790513,19.17721518987342,안전
2021-04-16,3198.62,0.039877286883628356,10.949367088607595,안전
2021-04-17,3198.62,0.039877286883628356,10.949367088607595,안전
2021-04-18,3198.62,0.039877286883628356,10.949367088607595,안전
2021-04-19,3198.84,0.04047719147398263,10.126582278481013,안전
2021-04-20,3220.7,0.04177914001022374,8.10126582278481,안전
2021-04-21,3171.66,0.0341712765278256,19.873417721518987,안전
2021-04-22,3177.52,0.03484498846875621,18.79746835443038,안전
2021-04-23,3186.1,0.03359037841880694,21.32911392405063,안전
2021-04-24,3186.1,0.03359037841880694,21.32911392405063,안전
2021-04-25,3186.1,0.03359037841880694,21.32911392405063,안전
2021-04-26,3217.53,0.03831956434662228,13.354430379746834,안전
2021-04-27,3215.42,0.03642089798348832,16.582278481012658,안전
2021-04-28,3181.47,0.029013271918778286,29.873417721518987,안전
2021-04-29,3174.07,0.023869479445880644,41.64556962025316,안전
2021-04-30,3147.86,0.0246703070554188,40.0,안전
2021-05-01,3147.86,0.0246703070554188,40.0,안전
2021-05-02,3147.86,0.0246703070554188,40.0,안전
2021-05-03,3127.2,0.01904683845091405,52.911392405063296,안전
2021-05-04,3147.37,0.02305660008691834,42.9746835443038,안전
2021-05-05,3147.37,0.02305660008691834,42.9746835443038,안전
2021-05-06,3178.74,0.032539899322021754,23.544303797468356,안전
